123.791,53.8551,125.219,124.579,427.444,2,172.387,0.950631,-1
117.617,43.5336,79.4634,74.1045,501.998,5,193.126,0.905338,-1
97.6106,64.3695,207.69,53.566,456.097,3,45.7217,0.945318,-1
68.2104,52.017,88.1186,70.0317,278.378,2,193.399,0,-1
76.5302,66.1408,63.5669,38.6266,310.735,3,150.89,0.899018,-1
128.617,39.707,250.748,65.4316,637.103,5,135.635,0.897825,-1
92.5591,55.4279,279.721,68.8297,610.52,4,168.563,0.950438,-1
165.586,132.986,409.96,78.3439,945.701,6,114.198,0.909926,-1
171.345,150.666,143.143,104.523,654.981,4,307.053,0.909926,-1
120.907,41.2395,101.328,56.7767,509.669,4,166.783,0.883241,-1
105.996,57.3922,323.407,233.461,906.772,5,163.978,0.916749,-1
72.3664,57.7774,34.7213,34.6222,271.252,4,122.407,0.922192,-1
84.1312,68.9824,91.6414,49.5675,337.84,3,174.764,0.908489,-1
244.158,45.7932,158.208,122.032,800.605,4,182.344,0.863402,-1
120.239,64.2317,287.522,216.631,944.622,6,190.236,0.919939,-1
97.2523,50.657,351.645,241.223,1495.45,7,141.427,0.857778,-1
64.6144,51.8473,75.2946,70.8164,360.133,4,115.729,0.906708,-1
103.633,67.5472,88.0683,41.4188,332.409,3,186.447,0.935825,-1
43.797,37.0238,79.1904,75.4601,343.113,4,58.727,0.853319,-1
93.1651,88.1397,218.819,176.004,653.327,4,181.248,0.816018,-1
163.578,42.7833,77.9093,245.837,704.16,4,134.01,0.890779,-1
82.2901,41.8874,99.8376,58.2198,312.858,3,119.444,0.880369,-1
79.9503,57.921,74.5442,56.9698,515.765,6,124.558,0.931783,-1
98.5942,57.8376,97.5487,65.1115,351.944,3,222.746,0.95494,-1
186.87,169.734,248.854,56.4076,857.752,3,335.373,0.902225,-1
253.933,70.5827,82.9066,144.267,778.271,6,323.017,0.914493,-1
170.312,38.0869,66.2063,57.3959,464.322,4,184.264,0.913287,-1
78.306,41.8768,118.016,35.3238,350.711,3,111.895,0.873283,-1
179.685,58.0422,145.737,115.46,572.283,4,215.068,0.912154,-1
460.887,184.931,310.215,203.411,1294.66,4,642.033,0.889108,-1
190.452,80.4905,210.379,95.2216,922.945,6,301.492,0.88562,-1
79.5526,70.422,628.54,334.214,1406.11,3,143.792,0.857778,-1
79.6663,66.2242,120.368,89.5593,477.881,5,315.978,0.948701,-1
115.266,78.4419,332.746,141.628,946.329,6,156.282,0.906967,-1
70.3989,50.8037,58.3869,56.5264,270.285,3,127.623,0.911876,-1
96.2859,47.4052,242.489,313.816,1346.69,9,190.925,0.855793,-1
101.352,71.3697,213.494,148.536,735.795,5,174.679,0.976712,-1
73.5225,39.2825,199.384,66.9278,520.403,5,129.238,0.890866,-1
71.4637,50.9665,149.049,134.604,522.103,3,30.4146,0.887929,-1
99.5722,77.1598,195.185,181.159,751.786,4,171.522,0.973355,-1
100.079,67.2521,90.2536,47.798,337.611,3,159.454,0.8882,-1
158.375,140.344,225.937,134.794,960.125,6,333.214,1.01183,-1
131.696,75.2012,32.8211,58.8329,429.192,4,199.277,0.899292,-1
107.526,53.0713,137.692,63.1297,428.329,3,150.761,0.8882,-1
124.112,86.8261,158.44,99.8858,746.705,5,308.214,0.932067,-1
159.241,71.2899,36.837,199.369,511.72,3,213.983,0.995136,-1
132.426,35.2413,114.768,112.446,706.01,5,183.383,0.900122,-1
52.0989,36.7808,64.8609,52.0061,238.966,3,57.2587,0.904658,-1
67.9222,62.1071,133.353,89.1787,598.786,7,190.236,0.925122,-1
97.4526,36.1369,52.1738,50.5991,273.472,3,122.059,0.932545,-1
120.203,48.1301,123.472,37.0234,328.829,2,200.422,0.935169,-1
87.7053,49.5303,69.4763,31.687,345.05,3,133.54,0.912455,-1
163.758,46.9635,137.049,130.567,816.372,6,253.892,0.929291,-1
136.639,42.0301,35.8293,-999,266.018,2,286.62,0.937223,-1
80.3838,58.685,80.0953,53.3335,304.022,3,121.817,0.951715,-1
117.236,88.549,92.7062,38.0489,371.08,3,237.3,0.947338,-1
121.305,77.6024,162.904,112.177,648.193,6,201.78,0.872817,-1
139.098,118.034,130.375,133.449,739.902,4,116.176,0.917763,-1
121.6,46.233,167.036,108.151,839.17,8,172.069,0.905338,-1
69.361,46.5942,72.475,-999,258.647,2,132.985,0.86951,-1
72.5436,48.3686,126.635,84.7387,440.569,3,165.068,0.892961,-1
114.105,56.4918,159.675,151.56,623.16,4,194.943,0.919939,-1
190.629,108.232,189.824,141.598,1056.16,7,303.071,0.988687,-1
83.3739,55.3159,58.9236,57.4611,307.122,3,47.1063,0.899018,-1
56.2808,38.1582,133.138,111.124,496.809,4,46.147,0.91059,-1
62.2952,40.0389,73.96,68.802,338.065,4,119.682,0.888588,-1
164.216,64.3027,328.874,178.388,1247.83,6,128.819,0.89578,-1
117.672,57.5132,143.871,92.1725,450.658,3,181.697,0.978328,-1
76.2773,35.4355,261.898,44.4399,501.381,4,144.736,0.906584,-1
174.308,92.809,496.124,392.891,1716.17,9,168.86,0.994873,-1
90.0023,73.1227,161.967,117.88,727.839,6,143.035,0.909189,-1
65.7182,64.1126,109.227,104.794,540.667,6,181.516,0.906708,-1
84.4513,62.6934,145.564,141.285,805.287,6,23.9939,0.885312,-1
85.0457,46.6636,148.206,106.771,678.392,6,179.147,0.853714,-1
96.7156,57.9854,194.726,141.017,746.304,4,53.4768,0.909189,-1
208.805,45.8788,86.9494,41.1529,456.518,4,249.307,0.886788,-1
75.2838,74.8921,146.123,102.751,588.754,6,146.002,0.857778,-1
215.779,85.679,74.3603,-999,446.022,3,290.078,0.988521,-1
162.842,109.918,212.912,67.6574,736.091,4,245.231,0.909926,-1
53.2178,50.2547,88.2681,76.5235,334.13,3,151.327,0.913402,-1
54.4928,49.6991,114.719,97.9244,451.068,4,111.421,0.897403,-1
238.441,40.2619,249.663,244.44,946.126,4,162.921,0.870408,-1
186.317,45.4951,146.46,100.327,601.385,5,276.194,0.959693,-1
162.178,92.8716,344.91,96.2427,1059.31,7,309.733,0.963384,-1
68.7659,49.1537,135.62,127.294,664.135,6,137.523,0.883722,-1
146.931,66.0663,152.996,93.8266,668.112,6,268.293,0.94805,-1
68.8575,50.3047,65.5456,60.0223,374.826,5,147.88,0.911876,-1
181.359,69.6491,115.781,97.5349,663.79,6,247.749,0.89578,-1
74.9625,47.056,223.089,72.3558,574.167,5,119.668,0.882972,-1
233.978,70.8053,372.74,364.905,1172.58,4,259.569,0.898209,-1
62.292,48.0015,72.5891,41.9929,224.875,2,115.796,0.916383,-1
76.0337,40.8367,203.616,73.602,534.457,5,34.1157,0.853714,-1
111.837,44.7567,102.945,46.3205,413.148,3,151.741,0.905002,-1
160.544,72.1851,34.1614,31.0804,383.685,3,168.013,0.912154,-1
149.765,75.214,159.435,134.458,716.263,6,59.7671,0.994873,-1
276.685,55.0569,64.3563,239.22,843.702,6,340.972,0.928045,-1
132.993,39.936,95.3969,33.7251,302.051,2,172.091,0.879099,-1
81.3045,46.0961,136.386,136.897,538.783,5,49.2938,0.910013,-1
219.441,41.698,373.201,109.344,931.975,5,213.745,0.884634,-1
71.9527,69.1447,420.397,355.649,1540.63,6,63.212,0.887929,-1
66.9965,36.0848,127.667,101.849,511.355,4,145.21,0.890866,-1
288.831,101.338,498.09,49.4293,1260.95,6,217.259,0.90068,-1
98.8814,36.1833,176.108,89.8609,500.174,4,141.239,0.905368,-1
